Godot Engine v4.6.2.stable.official.71f334935 - https://godotengine.org

runtime_mountain_raster_walk_probe: start density=0.60
runtime_mountain_raster_walk_probe: route_size=7
STREAMING_STEP_TIMING total=8.76ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.596,"evict":0.379,"player_chunk":0.023,"prune":0.142,"publish":7.462,"queue_pages":0.134,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=16.36ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.595,"evict":0.332,"player_chunk":0.016,"prune":0.138,"publish":15.136,"queue_pages":0.113,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.84ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.495,"evict":0.333,"player_chunk":0.022,"prune":0.117,"publish":6.713,"queue_pages":0.123,"spawn":0.003,"wrap":0.015}
STREAMING_STEP_TIMING total=16.08ms {"drain_packets":0.011,"drain_pages":0.004,"enqueue":0.473,"evict":0.322,"player_chunk":0.015,"prune":0.112,"publish":15.018,"queue_pages":0.109,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=11.97ms {"drain_packets":0.015,"drain_pages":0.008,"enqueue":0.479,"evict":0.349,"player_chunk":0.018,"prune":0.161,"publish":10.705,"queue_pages":0.216,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=8.03ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.465,"evict":0.332,"player_chunk":0.014,"prune":0.106,"publish":6.986,"queue_pages":0.1,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=16.45ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.477,"evict":0.32,"player_chunk":0.018,"prune":0.102,"publish":15.395,"queue_pages":0.121,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=11.52ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.473,"evict":0.324,"player_chunk":0.014,"prune":0.103,"publish":10.481,"queue_pages":0.105,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=7.63ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.487,"evict":0.354,"player_chunk":0.012,"prune":0.11,"publish":6.475,"queue_pages":0.168,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=17.07ms {"drain_packets":0.005,"drain_pages":0.004,"enqueue":0.484,"evict":0.345,"player_chunk":0.014,"prune":0.098,"publish":16.0,"queue_pages":0.105,"spawn":0.002,"wrap":0.014}
STREAMING_STEP_TIMING total=7.92ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.483,"evict":0.675,"player_chunk":0.018,"prune":0.096,"publish":6.495,"queue_pages":0.122,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=17.39ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.478,"evict":0.362,"player_chunk":0.016,"prune":0.094,"publish":16.311,"queue_pages":0.105,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=7.63ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.481,"evict":0.344,"player_chunk":0.019,"prune":0.09,"publish":6.548,"queue_pages":0.119,"spawn":0.001,"wrap":0.01}
STREAMING_STEP_TIMING total=17.00ms {"drain_packets":0.004,"drain_pages":0.004,"enqueue":0.493,"evict":0.349,"player_chunk":0.011,"prune":0.091,"publish":15.932,"queue_pages":0.109,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.58ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.485,"evict":0.371,"player_chunk":0.016,"prune":0.088,"publish":6.474,"queue_pages":0.121,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=17.52ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.477,"evict":0.365,"player_chunk":0.019,"prune":0.085,"publish":16.438,"queue_pages":0.108,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=7.55ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.486,"evict":0.369,"player_chunk":0.019,"prune":0.085,"publish":6.442,"queue_pages":0.121,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=18.09ms {"drain_packets":0.005,"drain_pages":0.003,"enqueue":0.478,"evict":0.37,"player_chunk":0.012,"prune":0.081,"publish":17.017,"queue_pages":0.11,"spawn":0.001,"wrap":0.007}
STREAMING_STEP_TIMING total=7.50ms {"drain_packets":0.009,"drain_pages":0.007,"enqueue":0.499,"evict":0.361,"player_chunk":0.016,"prune":0.082,"publish":6.387,"queue_pages":0.121,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=17.76ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.476,"evict":0.374,"player_chunk":0.014,"prune":0.077,"publish":16.693,"queue_pages":0.108,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.35ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.484,"evict":0.371,"player_chunk":0.017,"prune":0.077,"publish":6.256,"queue_pages":0.12,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=17.94ms {"drain_packets":0.011,"drain_pages":0.006,"enqueue":0.521,"evict":0.392,"player_chunk":0.017,"prune":0.08,"publish":16.775,"queue_pages":0.12,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=7.55ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.477,"evict":0.392,"player_chunk":0.017,"prune":0.076,"publish":6.445,"queue_pages":0.118,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=17.93ms {"drain_packets":0.005,"drain_pages":0.004,"enqueue":0.476,"evict":0.394,"player_chunk":0.012,"prune":0.068,"publish":16.858,"queue_pages":0.104,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.71ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.48,"evict":0.393,"player_chunk":0.018,"prune":0.068,"publish":6.602,"queue_pages":0.118,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=18.25ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.478,"evict":0.406,"player_chunk":0.015,"prune":0.064,"publish":17.156,"queue_pages":0.105,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=7.17ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.483,"evict":0.392,"player_chunk":0.019,"prune":0.065,"publish":6.06,"queue_pages":0.122,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=16.54ms {"drain_packets":0.005,"drain_pages":0.003,"enqueue":0.47,"evict":0.424,"player_chunk":0.011,"prune":0.065,"publish":15.451,"queue_pages":0.105,"spawn":0.001,"wrap":0.007}
STREAMING_STEP_TIMING total=7.90ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.48,"evict":0.413,"player_chunk":0.018,"prune":0.062,"publish":6.782,"queue_pages":0.119,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=18.46ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.462,"evict":0.407,"player_chunk":0.015,"prune":0.067,"publish":17.388,"queue_pages":0.101,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=6.24ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.493,"evict":0.408,"player_chunk":0.019,"prune":0.059,"publish":5.108,"queue_pages":0.121,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=18.11ms {"drain_packets":0.008,"drain_pages":0.004,"enqueue":0.574,"evict":0.427,"player_chunk":0.018,"prune":0.057,"publish":16.879,"queue_pages":0.126,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=7.53ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.479,"evict":0.397,"player_chunk":0.018,"prune":0.054,"publish":6.431,"queue_pages":0.119,"spawn":0.003,"wrap":0.011}
STREAMING_STEP_TIMING total=19.01ms {"drain_packets":0.004,"drain_pages":0.004,"enqueue":0.47,"evict":0.419,"player_chunk":0.011,"prune":0.05,"publish":17.931,"queue_pages":0.108,"spawn":0.001,"wrap":0.008}
STREAMING_STEP_TIMING total=8.01ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.508,"evict":0.427,"player_chunk":0.019,"prune":0.05,"publish":6.866,"queue_pages":0.118,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=19.25ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.47,"evict":0.421,"player_chunk":0.014,"prune":0.046,"publish":18.17,"queue_pages":0.103,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.54ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.486,"evict":0.493,"player_chunk":0.018,"prune":0.047,"publish":6.344,"queue_pages":0.121,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=19.14ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.466,"evict":0.435,"player_chunk":0.018,"prune":0.044,"publish":18.043,"queue_pages":0.106,"spawn":0.002,"wrap":0.014}
STREAMING_STEP_TIMING total=14.63ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.493,"evict":0.43,"player_chunk":0.018,"prune":0.044,"publish":13.495,"queue_pages":0.123,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.39ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.461,"evict":0.421,"player_chunk":0.014,"prune":0.039,"publish":6.331,"queue_pages":0.1,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=19.71ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.464,"evict":0.431,"player_chunk":0.018,"prune":0.034,"publish":18.626,"queue_pages":0.111,"spawn":0.001,"wrap":0.012}
STREAMING_STEP_TIMING total=8.37ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.466,"evict":0.48,"player_chunk":0.015,"prune":0.034,"publish":7.249,"queue_pages":0.103,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=19.99ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.475,"evict":0.443,"player_chunk":0.017,"prune":0.03,"publish":18.887,"queue_pages":0.119,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=7.52ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.476,"evict":0.454,"player_chunk":0.015,"prune":0.032,"publish":6.415,"queue_pages":0.104,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=20.31ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.483,"evict":0.448,"player_chunk":0.019,"prune":0.028,"publish":19.185,"queue_pages":0.122,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=8.48ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.458,"evict":0.424,"player_chunk":0.015,"prune":0.027,"publish":7.429,"queue_pages":0.103,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=21.82ms {"drain_packets":0.011,"drain_pages":0.007,"enqueue":0.727,"evict":0.445,"player_chunk":0.016,"prune":0.051,"publish":20.399,"queue_pages":0.15,"spawn":0.001,"wrap":0.009}
STREAMING_STEP_TIMING total=7.53ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.471,"evict":0.466,"player_chunk":0.014,"prune":0.024,"publish":6.427,"queue_pages":0.103,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=20.36ms {"drain_packets":0.005,"drain_pages":0.003,"enqueue":0.478,"evict":0.462,"player_chunk":0.011,"prune":0.019,"publish":19.263,"queue_pages":0.11,"spawn":0.001,"wrap":0.005}
STREAMING_STEP_TIMING total=6.02ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.458,"evict":0.461,"player_chunk":0.015,"prune":0.019,"publish":4.945,"queue_pages":0.102,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=19.22ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.474,"evict":0.474,"player_chunk":0.015,"prune":0.015,"publish":18.109,"queue_pages":0.113,"spawn":0.001,"wrap":0.008}
STREAMING_STEP_TIMING total=7.48ms {"drain_packets":0.006,"drain_pages":0.004,"enqueue":0.459,"evict":0.5,"player_chunk":0.015,"prune":0.016,"publish":6.361,"queue_pages":0.103,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=21.07ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.487,"evict":0.48,"player_chunk":0.018,"prune":0.012,"publish":19.93,"queue_pages":0.122,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=16.32ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.459,"evict":0.492,"player_chunk":0.02,"prune":0.012,"publish":15.215,"queue_pages":0.104,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=7.91ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.468,"evict":0.542,"player_chunk":0.022,"prune":0.008,"publish":6.729,"queue_pages":0.114,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=21.08ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.478,"evict":0.5,"player_chunk":0.016,"prune":0.003,"publish":19.951,"queue_pages":0.101,"spawn":0.004,"wrap":0.009}
ERROR: Parameter "t" is null.
   at: texture_2d_get (./servers/rendering/dummy/storage/texture_storage.h:106)
   GDScript backtrace (most recent call first):
       [0] _capture_viewport (res://tools/runtime_mountain_raster_walk_probe.gd:440)
       [1] _run (res://tools/runtime_mountain_raster_walk_probe.gd:96)
       [2] _wait_until_settled (res://tools/runtime_mountain_raster_walk_probe.gd:293)
STREAMING_STEP_TIMING total=16.72ms {"drain_packets":0.01,"drain_pages":0.005,"enqueue":0.633,"evict":0.334,"player_chunk":8.336,"prune":0.053,"publish":6.658,"queue_pages":0.672,"spawn":0.004,"wrap":0.012}
STREAMING_STEP_TIMING total=28.72ms {"drain_packets":1.944,"drain_pages":0.005,"enqueue":0.446,"evict":0.503,"player_chunk":0.013,"prune":0.034,"publish":24.399,"queue_pages":1.369,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=12.98ms {"drain_packets":0.488,"drain_pages":0.012,"enqueue":0.684,"evict":1.775,"player_chunk":0.028,"prune":0.048,"publish":9.691,"queue_pages":0.234,"spawn":0.005,"wrap":0.014}
STREAMING_STEP_TIMING total=48.39ms {"drain_packets":0.56,"drain_pages":0.008,"enqueue":1.616,"evict":0.717,"player_chunk":0.027,"prune":0.047,"publish":44.996,"queue_pages":0.39,"spawn":0.004,"wrap":0.019}
STREAMING_STEP_TIMING total=12.60ms {"drain_packets":0.305,"drain_pages":0.015,"enqueue":0.689,"evict":0.704,"player_chunk":0.021,"prune":0.044,"publish":10.509,"queue_pages":0.295,"spawn":0.004,"wrap":0.014}
STREAMING_STEP_TIMING total=38.30ms {"drain_packets":0.522,"drain_pages":0.007,"enqueue":0.856,"evict":0.636,"player_chunk":0.02,"prune":0.048,"publish":36.025,"queue_pages":0.167,"spawn":0.003,"wrap":0.015}
STREAMING_STEP_TIMING total=19.62ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.697,"evict":0.727,"player_chunk":0.016,"prune":0.039,"publish":17.944,"queue_pages":0.167,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=43.27ms {"drain_packets":0.279,"drain_pages":0.007,"enqueue":0.695,"evict":0.722,"player_chunk":0.637,"prune":0.035,"publish":40.498,"queue_pages":0.381,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=22.90ms {"drain_packets":0.012,"drain_pages":0.261,"enqueue":2.984,"evict":0.691,"player_chunk":0.019,"prune":0.044,"publish":18.652,"queue_pages":0.226,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=32.80ms {"drain_packets":0.009,"drain_pages":0.006,"enqueue":0.713,"evict":0.722,"player_chunk":0.019,"prune":0.029,"publish":31.122,"queue_pages":0.167,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=11.17ms {"drain_packets":0.009,"drain_pages":0.159,"enqueue":0.712,"evict":0.656,"player_chunk":0.025,"prune":0.027,"publish":9.424,"queue_pages":0.14,"spawn":0.003,"wrap":0.013}
STREAMING_STEP_TIMING total=26.40ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.581,"evict":0.56,"player_chunk":0.017,"prune":0.028,"publish":25.051,"queue_pages":0.138,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=8.62ms {"drain_packets":0.009,"drain_pages":0.15,"enqueue":0.587,"evict":0.584,"player_chunk":0.022,"prune":0.019,"publish":7.096,"queue_pages":0.133,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=23.27ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.593,"evict":0.588,"player_chunk":0.016,"prune":0.013,"publish":21.894,"queue_pages":0.136,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=8.81ms {"drain_packets":0.009,"drain_pages":0.007,"enqueue":0.591,"evict":0.583,"player_chunk":0.02,"prune":0.013,"publish":7.437,"queue_pages":0.134,"spawn":0.003,"wrap":0.007}
[FrameBudget] streaming=11.3ms topology=0.0ms visual=0.0ms spawn=0.0ms total=11.3ms/6.0ms world.streaming_v0=11.3ms(60)
STREAMING_STEP_TIMING total=26.00ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.58,"evict":0.505,"player_chunk":0.016,"prune":0.009,"publish":24.718,"queue_pages":0.14,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=9.60ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.476,"evict":0.502,"player_chunk":0.019,"prune":0.008,"publish":8.448,"queue_pages":0.119,"spawn":0.003,"wrap":0.011}
STREAMING_STEP_TIMING total=21.99ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.487,"evict":0.611,"player_chunk":0.014,"prune":0.002,"publish":20.729,"queue_pages":0.117,"spawn":0.003,"wrap":0.008}
[FrameBudget] streaming=1.7ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.7ms/6.0ms world.streaming_v0=1.7ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
STREAMING_STEP_TIMING total=15.08ms {"drain_packets":0.006,"drain_pages":0.006,"enqueue":0.546,"evict":0.322,"player_chunk":7.69,"prune":0.037,"publish":6.336,"queue_pages":0.129,"spawn":0.001,"wrap":0.007}
STREAMING_STEP_TIMING total=23.62ms {"drain_packets":1.852,"drain_pages":0.005,"enqueue":0.452,"evict":0.381,"player_chunk":0.013,"prune":0.037,"publish":20.755,"queue_pages":0.112,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.62ms {"drain_packets":0.185,"drain_pages":0.005,"enqueue":0.501,"evict":0.406,"player_chunk":0.015,"prune":0.035,"publish":6.342,"queue_pages":0.118,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=21.96ms {"drain_packets":0.182,"drain_pages":0.004,"enqueue":0.49,"evict":0.413,"player_chunk":0.013,"prune":0.031,"publish":20.7,"queue_pages":0.116,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=7.69ms {"drain_packets":0.191,"drain_pages":0.005,"enqueue":0.51,"evict":0.473,"player_chunk":0.016,"prune":0.033,"publish":6.32,"queue_pages":0.124,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=21.65ms {"drain_packets":0.181,"drain_pages":0.006,"enqueue":0.492,"evict":0.436,"player_chunk":0.014,"prune":0.028,"publish":20.362,"queue_pages":0.114,"spawn":0.002,"wrap":0.013}
STREAMING_STEP_TIMING total=7.59ms {"drain_packets":0.183,"drain_pages":0.005,"enqueue":0.485,"evict":0.524,"player_chunk":0.014,"prune":0.028,"publish":6.222,"queue_pages":0.119,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=22.11ms {"drain_packets":0.189,"drain_pages":0.005,"enqueue":0.509,"evict":0.523,"player_chunk":0.015,"prune":0.025,"publish":20.705,"queue_pages":0.125,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.89ms {"drain_packets":0.185,"drain_pages":0.006,"enqueue":0.485,"evict":0.591,"player_chunk":0.014,"prune":0.024,"publish":6.456,"queue_pages":0.119,"spawn":0.003,"wrap":0.008}
STREAMING_STEP_TIMING total=21.12ms {"drain_packets":0.183,"drain_pages":0.005,"enqueue":0.491,"evict":0.47,"player_chunk":0.014,"prune":0.02,"publish":19.798,"queue_pages":0.129,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=7.70ms {"drain_packets":0.076,"drain_pages":0.006,"enqueue":0.474,"evict":0.526,"player_chunk":0.014,"prune":0.025,"publish":6.44,"queue_pages":0.122,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=26.37ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.49,"evict":0.468,"player_chunk":0.02,"prune":0.017,"publish":25.228,"queue_pages":0.117,"spawn":0.003,"wrap":0.012}
STREAMING_STEP_TIMING total=7.59ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.468,"evict":0.508,"player_chunk":0.015,"prune":0.015,"publish":6.446,"queue_pages":0.116,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=22.21ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.511,"evict":0.506,"player_chunk":0.019,"prune":0.014,"publish":21.013,"queue_pages":0.12,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.64ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.468,"evict":0.519,"player_chunk":0.014,"prune":0.011,"publish":6.489,"queue_pages":0.117,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=24.56ms {"drain_packets":0.009,"drain_pages":0.007,"enqueue":0.487,"evict":0.601,"player_chunk":0.02,"prune":0.009,"publish":23.295,"queue_pages":0.12,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=10.38ms {"drain_packets":0.009,"drain_pages":0.005,"enqueue":0.58,"evict":0.591,"player_chunk":0.017,"prune":0.009,"publish":9.017,"queue_pages":0.137,"spawn":0.003,"wrap":0.009}
STREAMING_STEP_TIMING total=24.49ms {"drain_packets":0.008,"drain_pages":0.006,"enqueue":0.577,"evict":0.523,"player_chunk":0.021,"prune":0.003,"publish":23.189,"queue_pages":0.15,"spawn":0.002,"wrap":0.011}
[FrameBudget] streaming=4.7ms topology=0.0ms visual=0.0ms spawn=0.0ms total=4.7ms/6.0ms world.streaming_v0=4.7ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
STREAMING_STEP_TIMING total=16.36ms {"drain_packets":0.396,"drain_pages":0.006,"enqueue":0.571,"evict":0.428,"player_chunk":7.64,"prune":0.056,"publish":7.127,"queue_pages":0.115,"spawn":0.005,"wrap":0.017}
STREAMING_STEP_TIMING total=27.43ms {"drain_packets":1.69,"drain_pages":0.006,"enqueue":0.564,"evict":0.43,"player_chunk":0.017,"prune":0.045,"publish":24.526,"queue_pages":0.133,"spawn":0.002,"wrap":0.011}
STREAMING_STEP_TIMING total=8.75ms {"drain_packets":0.208,"drain_pages":0.007,"enqueue":0.62,"evict":0.441,"player_chunk":0.017,"prune":0.042,"publish":7.271,"queue_pages":0.128,"spawn":0.004,"wrap":0.01}
STREAMING_STEP_TIMING total=23.24ms {"drain_packets":0.212,"drain_pages":0.006,"enqueue":0.587,"evict":0.421,"player_chunk":0.016,"prune":0.037,"publish":21.815,"queue_pages":0.138,"spawn":0.003,"wrap":0.006}
STREAMING_STEP_TIMING total=8.37ms {"drain_packets":0.19,"drain_pages":0.006,"enqueue":0.503,"evict":0.425,"player_chunk":0.014,"prune":0.034,"publish":7.063,"queue_pages":0.125,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=22.95ms {"drain_packets":0.187,"drain_pages":0.005,"enqueue":0.5,"evict":0.732,"player_chunk":0.013,"prune":0.028,"publish":21.344,"queue_pages":0.125,"spawn":0.002,"wrap":0.007}
STREAMING_STEP_TIMING total=7.85ms {"drain_packets":0.229,"drain_pages":0.006,"enqueue":0.526,"evict":0.498,"player_chunk":0.017,"prune":0.03,"publish":6.407,"queue_pages":0.125,"spawn":0.003,"wrap":0.01}
STREAMING_STEP_TIMING total=22.03ms {"drain_packets":0.187,"drain_pages":0.006,"enqueue":0.494,"evict":0.5,"player_chunk":0.014,"prune":0.024,"publish":20.674,"queue_pages":0.123,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=7.97ms {"drain_packets":0.268,"drain_pages":0.008,"enqueue":0.552,"evict":0.565,"player_chunk":0.019,"prune":0.04,"publish":6.364,"queue_pages":0.133,"spawn":0.002,"wrap":0.015}
STREAMING_STEP_TIMING total=22.23ms {"drain_packets":0.181,"drain_pages":0.005,"enqueue":0.492,"evict":0.459,"player_chunk":0.013,"prune":0.02,"publish":20.931,"queue_pages":0.118,"spawn":0.003,"wrap":0.006}
STREAMING_STEP_TIMING total=9.07ms {"drain_packets":0.138,"drain_pages":0.006,"enqueue":0.477,"evict":0.48,"player_chunk":0.015,"prune":0.02,"publish":7.801,"queue_pages":0.121,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=22.97ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.476,"evict":0.482,"player_chunk":0.017,"prune":0.016,"publish":21.835,"queue_pages":0.118,"spawn":0.002,"wrap":0.009}
STREAMING_STEP_TIMING total=8.80ms {"drain_packets":0.008,"drain_pages":0.005,"enqueue":0.469,"evict":0.481,"player_chunk":0.015,"prune":0.016,"publish":7.672,"queue_pages":0.119,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=21.45ms {"drain_packets":0.008,"drain_pages":0.004,"enqueue":0.483,"evict":0.48,"player_chunk":0.019,"prune":0.012,"publish":20.309,"queue_pages":0.12,"spawn":0.002,"wrap":0.01}
STREAMING_STEP_TIMING total=7.44ms {"drain_packets":0.006,"drain_pages":0.005,"enqueue":0.476,"evict":0.5,"player_chunk":0.015,"prune":0.012,"publish":6.294,"queue_pages":0.125,"spawn":0.001,"wrap":0.008}
STREAMING_STEP_TIMING total=21.65ms {"drain_packets":0.007,"drain_pages":0.005,"enqueue":0.479,"evict":0.509,"player_chunk":0.018,"prune":0.008,"publish":20.5,"queue_pages":0.117,"spawn":0.002,"wrap":0.006}
STREAMING_STEP_TIMING total=7.42ms {"drain_packets":0.007,"drain_pages":0.004,"enqueue":0.463,"evict":0.483,"player_chunk":0.014,"prune":0.008,"publish":6.306,"queue_pages":0.119,"spawn":0.002,"wrap":0.008}
STREAMING_STEP_TIMING total=22.14ms {"drain_packets":0.007,"drain_pages":0.006,"enqueue":0.485,"evict":0.496,"player_chunk":0.019,"prune":0.002,"publish":20.986,"queue_pages":0.124,"spawn":0.002,"wrap":0.011}
[FrameBudget] streaming=4.6ms topology=0.0ms visual=0.0ms spawn=0.0ms total=4.6ms/6.0ms world.streaming_v0=4.6ms(60)
[FrameBudget] streaming=1.4ms topology=0.0ms visual=0.0ms spawn=0.0ms total=1.4ms/6.0ms world.streaming_v0=1.4ms(60)
